"plan_name","fy","fye","month","plan_full_name","state","aal","mva","arr","return","acwi_exUS","IWV","VBTIX","opt_benchmark_return","custom_benchmark_return","cum_return","cum_opt_benchmark_return","cum_custom_benchmark_return","cum_opt_benchmark_excess","cum_custom_benchmark_excess","target"
"Illinois Municipal",2012,2012-12-31,12,"Illinois Municipal Retirement Fund","Illinois",32603244,27996328,0.075,0.1351,0.168300443855939,0.164343871006346,0.0419962115151482,0.125738667830988,0.128430887728905,1.46851981586223,1.44324515769863,1.43742622567414,0.0252746581635954,0.0310935901880927,"Others"
"Illinois Municipal",2013,2013-12-31,12,"Illinois Municipal Retirement Fund","Illinois",34356576,33283578,0.075,0.1999,0.152880017116456,0.330125260108057,-0.0212905083200589,0.18157768374417,0.189251480981302,1.76207692705309,1.70530627050854,1.70946126768433,0.0567706565445472,0.052615659368759,"Others"
"Illinois Municipal",2014,2014-12-31,12,"Illinois Municipal Retirement Fund","Illinois",37465148,34867044,0.075,0.0576,-0.0386666064773713,0.123943650211696,0.0591488525041757,0.0706088858920699,0.0719831595616264,1.86357255805135,1.82571604637391,1.83251369088047,0.0378565116774363,0.0310588671708756,"Others"
"Illinois Municipal",2015,2015-12-31,12,"Illinois Municipal Retirement Fund","Illinois",39486572,34513080,0.075,0.002,-0.0566205090210893,0.00329786962065048,0.00426572336377884,-0.00835542198157494,-0.00839544998475897,1.86729970316745,1.81046141838792,1.8171289138423,0.0568382847795255,0.0501707893251511,"Others"
"Illinois Municipal",2016,2016-12-31,12,"Illinois Municipal Retirement Fund","Illinois",41358700,36514896,0.075,0.0777,0.0449532658591891,0.126332689227251,0.0260729802583188,0.0777991769048156,0.079978891862959,2.01238889010356,1.95131382655643,1.96246087074355,0.0610750635471309,0.0499280193600129,"Others"
"Illinois Municipal",2017,2017-12-31,12,"Illinois Municipal Retirement Fund","Illinois",42179500,41413164,0.075,0.1573,0.271914596322603,0.209705350384207,0.0357667376748048,0.166120456254068,0.169965615759066,2.32893766251685,2.27546696971885,2.29601174104254,0.0534706927979962,0.0329259214743041,"Others"
"Illinois Municipal",2018,2018-12-31,12,"Illinois Municipal Retirement Fund","Illinois",45354100,38751072,0.0725,-0.0441,-0.141952370450204,-0.0543550964033496,-5.50999414175024e-05,-0.0543628504424048,-0.0555845522741409,2.22623151159986,2.15176609915739,2.16838895640052,0.0744654124424611,0.0578425551993318,"Others"
"Illinois Municipal",2019,2019-12-31,12,"Illinois Municipal Retirement Fund","Illinois",47357900,45049976,0.0725,0.1957,0.215111542192047,0.306580808205915,0.0873483043618166,0.217723890896562,0.222517203849912,2.66190501841995,2.62025698656526,2.6508928038378,0.0416480318546868,0.0110122145821503,"Others"
"Illinois Municipal",2020,2020-12-31,12,"Illinois Municipal Retirement Fund","Illinois",48922900,50571924,0.0725,0.1479,0.106519101518223,0.205459456831503,0.0774615714564095,0.144487708811519,0.147272020156319,3.05560077064426,2.99885191505145,3.04129514227684,0.0567488555928066,0.0143056283674197,"Others"
"Illinois SERS",2005,NA,NA,"State Employees' Retirement System of Illinois","Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Illinois SERS",2006,2006-06-30,6,"State Employees' Retirement System of Illinois","Illinois",20874542,10899853,0.085,0.11,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.105263950317995,0.100174481545221,1.11,1.105263950318,1.10017448154522,0.00473604968200503,0.00982551845477952,"Others"
"Illinois SERS",2007,2007-06-30,6,"State Employees' Retirement System of Illinois","Illinois",22280916,12078909,0.085,0.171,0.296186440677966,0.199807475029499,0.0623352574861433,0.182568859245126,0.177841602896186,1.29981,1.30705072889231,1.2958312748087,-0.00724072889231286,0.00397872519129727,"Others"
"Illinois SERS",2008,2008-06-30,6,"State Employees' Retirement System of Illinois","Illinois",23841280,10995366,0.085,-0.062,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0594123446959313,-0.0552578278524032,1.21922178,1.22939578045229,1.22422645329956,-0.0101740004522948,-0.00500467329956322,"Others"
"Illinois SERS",2009,2009-06-30,6,"State Employees' Retirement System of Illinois","Illinois",25298346,8477852,0.085,-0.201,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.184004511673777,-0.17528730485967,0.97415820222,1.00318141021637,1.00963509776277,-0.0290232079963679,-0.03547689554277,"Others"
"Illinois SERS",2010,2010-06-30,6,"State Employees' Retirement System of Illinois","Illinois",29309464,9201831,0.0775,0.091,0.104253658693571,0.154428344031422,0.0915575179183359,0.126398857768065,0.125532159129926,1.06280659862202,1.12998239460187,1.13637677151828,-0.0671757959798533,-0.0735701728962646,"Others"
"Illinois SERS",2011,2011-06-30,6,"State Employees' Retirement System of Illinois","Illinois",31395008,10970753,0.0775,0.217,0.297294737378963,0.321496585278887,0.0372838117146355,0.238094787469917,0.231392383629627,1.293435630523,1.39902531268935,1.39932570138124,-0.105589682166356,-0.105890070858242,"Others"
"Illinois SERS",2012,2012-06-30,6,"State Employees' Retirement System of Illinois","Illinois",33091186,10960688,0.0775,0.001,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00888585789511924,0.0123602976092187,1.29472906615352,1.41145685280959,1.41662178350254,-0.116727786656065,-0.12189271734902,"Others"
"Illinois SERS",2013,2013-06-30,6,"State Employees' Retirement System of Illinois","Illinois",34720764,12400300,0.0775,0.141,0.136325688103549,0.218076490033468,-0.00809060049995647,0.138350972960599,0.133876202487457,1.47728586448117,1.6067332816877,1.60627372823887,-0.129447417206529,-0.128987863757702,"Others"
"Illinois SERS",2014,2014-06-30,6,"State Employees' Retirement System of Illinois","Illinois",39526844,14581566,0.0725,0.179,0.217518324183294,0.242753428973369,0.0429200595462607,0.182355995778529,0.177756397187221,1.7417200342233,1.89973072922036,1.8917991590671,-0.158010694997065,-0.1500791248438,"Others"
"Illinois SERS",2015,2015-06-30,6,"State Employees' Retirement System of Illinois","Illinois",40743412,15258867,0.0725,0.047,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0298693451615018,0.0302475003104892,1.82358087583179,1.95647444208536,1.94902135471836,-0.132893566253564,-0.12544047888657,"Others"
"Illinois SERS",2016,2016-06-30,6,"State Employees' Retirement System of Illinois","Illinois",45515372,15038528,0.07,-0.008,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00568313261405474,0.00838123359967392,1.80899222882514,1.96759334579574,1.96535655798301,-0.158601116970598,-0.156364329157873,"Others"
"Illinois SERS",2017,2017-06-30,6,"State Employees' Retirement System of Illinois","Illinois",46701348,16530180,0.07,0.123,0.204527040995927,0.182564399739801,-0.00437327506068974,0.135804627790468,0.130875625550879,2.03149827297063,2.23480162776453,2.22257382693956,-0.203303354793897,-0.19107555396893,"Others"
"Illinois SERS",2018,2018-06-30,6,"State Employees' Retirement System of Illinois","Illinois",47925684,17463278,0.07,0.076,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0887510705626785,0.0860196524739669,2.1858921417164,2.43314266472384,2.41375885513063,-0.247250523007448,-0.227866713414237,"Others"
"Illinois SERS",2019,2019-06-30,6,"State Employees' Retirement System of Illinois","Illinois",48731440,18491888,0.0675,0.071,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0687469105534462,0.0695628162746674,2.34109048377826,2.60041370585939,2.58166671890144,-0.259323222081127,-0.240576235123176,"Others"
"Illinois SERS",2020,2020-06-30,6,"State Employees' Retirement System of Illinois","Illinois",50145832,19197272,0.0675,0.046,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0468278181170399,0.0490161084426542,2.44878064603206,2.72218540590643,2.7082099747579,-0.273404759874368,-0.25942932872584,"Others"
"Illinois Teachers",2005,NA,NA,"Teachers' Retirement System of The State of Illinois","Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Illinois Teachers",2006,2006-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",58996912,36584888,0.085,0.118,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.119824156902117,0.100174481545221,1.118,1.11982415690212,1.10017448154522,-0.00182415690211757,0.0178255184547793,"Others"
"Illinois Teachers",2007,2007-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",65648396,41909316,0.085,0.192,0.296186440677966,0.199807475029499,0.0623352574861433,0.193025076544267,0.177841602896186,1.332656,1.33597830050427,1.2958312748087,-0.00332230050426774,0.036824725191297,"Others"
"Illinois Teachers",2008,2008-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",68632368,38430724,0.085,-0.05,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0626353049296483,-0.0552578278524032,1.2660232,1.25229889227279,1.22422645329956,0.0137243077272102,0.0417967467004365,"Others"
"Illinois Teachers",2009,2009-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",73027200,28497730,0.085,-0.227,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.197868670806915,-0.17528730485967,0.9786359336,1.0045081750058,1.00963509776277,-0.0258722414058007,-0.0309991641627702,"Others"
"Illinois Teachers",2010,2010-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",77293200,31323784,0.085,0.129,0.104253658693571,0.154428344031422,0.0915575179183359,0.125555132673733,0.125532159129926,1.1048799690344,1.1306293321905,1.13637677151828,-0.025749363156103,-0.0314968024838846,"Others"
"Illinois Teachers",2011,2011-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",81299744,37471268,0.085,0.236,0.297294737378963,0.321496585278887,0.0372838117146355,0.246374449938862,0.231392383629627,1.36563164172652,1.40918751199368,1.39932570138124,-0.0435558702671632,-0.0336940596547217,"Others"
"Illinois Teachers",2012,2012-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",90024944,36516824,0.08,0.008,-0.145651624498048,0.0373193239115945,0.0761032018434367,-0.00336227708491941,0.0123602976092187,1.37655669486033,1.40444943311375,1.41662178350254,-0.0278927382534202,-0.0400650886422105,"Others"
"Illinois Teachers",2013,2013-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",93886992,39858768,0.08,0.128,0.136325688103549,0.218076490033468,-0.00809060049995647,0.141209647575327,0.133876202487457,1.55275595180245,1.60277124260111,1.60627372823887,-0.0500152907986584,-0.0535177764364165,"Others"
"Illinois Teachers",2014,2014-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",103740376,45824384,0.075,0.174,0.217518324183294,0.242753428973369,0.0429200595462607,0.187686979246693,0.177756397187221,1.82293548741608,1.90359053554838,1.8917991590671,-0.0806550481323034,-0.0688636716510176,"Others"
"Illinois Teachers",2015,2015-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",108121824,46406916,0.075,0.04,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0243208093964561,0.0302475003104892,1.89585290691272,1.94988739813235,1.94902135471836,-0.0540344912196304,-0.0531684478056396,"Others"
"Illinois Teachers",2016,2016-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",118629888,45250956,0.07,1e-04,-0.102439880638933,0.0208863115995817,0.0614201797588989,-0.00306480432531678,0.00838123359967392,1.89604249220341,1.94391137480068,1.96535655798301,-0.0478688825972626,-0.0693140657795961,"Others"
"Illinois Teachers",2017,2017-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",122904032,49375664,0.07,0.126,0.204527040995927,0.182564399739801,-0.00437327506068974,0.143511527167707,0.130875625550879,2.13494384622104,2.222885064877,2.22257382693956,-0.0879412186559554,-0.087629980718515,"Others"
"Illinois Teachers",2018,2018-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",127019328,51969548,0.07,0.085,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0895493310604793,0.0860196524739669,2.31641407314983,2.42194293546106,2.41375885513063,-0.105528862311232,-0.0973447819808015,"Others"
"Illinois Teachers",2019,2019-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",131456968,53262788,0.07,0.052,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0646134334934188,0.0695628162746674,2.43686760495362,2.57843298424633,2.58166671890144,-0.14156537929271,-0.144799113947814,"Others"
"Illinois Teachers",2020,2020-06-30,6,"Teachers' Retirement System of The State of Illinois","Illinois",135598544,52316476,0.07,0.006,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0392732744389206,0.0490161084426542,2.45148881058335,2.679696490459,2.7082099747579,-0.228207679875659,-0.256721164174556,"Others"
"Illinois Universities",2005,NA,NA,"State Universities Retirement System of Illinois","Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Illinois Universities",2006,2006-06-30,6,"State Universities Retirement System of Illinois","Illinois",21688936,14175147,0.085,0.117,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.114795894726172,0.100174481545221,1.117,1.11479589472617,1.10017448154522,0.00220410527382842,0.0168255184547794,"Others"
"Illinois Universities",2007,2007-06-30,6,"State Universities Retirement System of Illinois","Illinois",23362080,15985730,0.085,0.183,0.296186440677966,0.199807475029499,0.0623352574861433,0.1871600492567,0.177841602896186,1.321411,1.32344114929429,1.2958312748087,-0.00203014929428869,0.0255797251912973,"Others"
"Illinois Universities",2008,2008-06-30,6,"State Universities Retirement System of Illinois","Illinois",24917678,14586325,0.085,-0.045,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0551574698012117,-0.0552578278524032,1.261947505,1.25044348406841,1.22422645329956,0.0115040209315918,0.0377210517004367,"Others"
"Illinois Universities",2009,2009-06-30,6,"State Universities Retirement System of Illinois","Illinois",26316232,11032973,0.085,-0.197,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.184943765076163,-0.17528730485967,1.013343846515,1.01918175810984,1.00963509776277,-0.00583791159484215,0.00370874875223004,"Others"
"Illinois Universities",2010,2010-06-30,6,"State Universities Retirement System of Illinois","Illinois",30120428,12121542,0.0775,0.15,0.104253658693571,0.154428344031422,0.0915575179183359,0.123404753908526,0.125532159129926,1.16534542349225,1.14495363215745,1.13637677151828,0.0203917913348035,0.0289686519739654,"Others"
"Illinois Universities",2011,2011-06-30,6,"State Universities Retirement System of Illinois","Illinois",31514336,14274003,0.0775,0.238,0.297294737378963,0.321496585278887,0.0372838117146355,0.235510036829267,0.231392383629627,1.44269763428341,1.41460170423465,1.39932570138124,0.0280959300487555,0.0433719329021653,"Others"
"Illinois Universities",2012,2012-06-30,6,"State Universities Retirement System of Illinois","Illinois",33170216,13705143,0.0775,0.005,-0.145651624498048,0.0373193239115945,0.0761032018434367,-0.000828496015818709,0.0123602976092187,1.44991112245482,1.41342971235872,1.41662178350254,0.0364814100961013,0.0332893389522815,"Others"
"Illinois Universities",2013,2013-06-30,6,"State Universities Retirement System of Illinois","Illinois",34373104,15037102,0.0775,0.125,0.136325688103549,0.218076490033468,-0.00809060049995647,0.132916774139453,0.133876202487457,1.63115001276167,1.6012982301983,1.60627372823887,0.0298517825633782,0.0248762845228057,"Others"
"Illinois Universities",2014,2014-06-30,6,"State Universities Retirement System of Illinois","Illinois",37429516,17391324,0.0725,0.182,0.217518324183294,0.242753428973369,0.0429200595462607,0.180094461877207,0.177756397187221,1.9280193150843,1.88968317327078,1.8917991590671,0.0383361418135175,0.0362201560172026,"Others"
"Illinois Universities",2015,2015-06-30,6,"State Universities Retirement System of Illinois","Illinois",39520688,17462968,0.0725,0.029,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0229550319142068,0.0302475003104892,1.98393187522174,1.93306091082095,1.94902135471836,0.0508709644007919,0.0349105205033819,"Others"
"Illinois Universities",2016,2016-06-30,6,"State Universities Retirement System of Illinois","Illinois",40923300,17005630,0.0725,0.002,-0.102439880638933,0.0208863115995817,0.0614201797588989,-0.000799885578840202,0.00838123359967392,1.98789973897219,1.93151468327537,1.96535655798301,0.0563850556968211,0.0225431809891778,"Others"
"Illinois Universities",2017,2017-06-30,6,"State Universities Retirement System of Illinois","Illinois",41853348,18484820,0.0725,0.122,0.204527040995927,0.182564399739801,-0.00437327506068974,0.13615180648921,0.130875625550879,2.23042350712679,2.19449389666374,2.22257382693956,0.0359296104630524,0.00784968018723564,"Others"
"Illinois Universities",2018,2018-06-30,6,"State Universities Retirement System of Illinois","Illinois",45258752,19321076,0.0675,0.082,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0841186760541524,0.0860196524739669,2.41331823471119,2.37909181786001,2.41375885513063,0.0342264168511783,-0.000440620419442261,"Others"
"Illinois Universities",2019,2019-06-30,6,"State Universities Retirement System of Illinois","Illinois",46443936,19717348,0.0675,0.06,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0647188598740382,0.0695628162746674,2.55811732879386,2.53306392784757,2.58166671890144,0.0250534009462968,-0.0235493901075743,"Others"
"Illinois Universities",2020,2020-06-30,6,"State Universities Retirement System of Illinois","Illinois",47580472,19617016,0.0675,0.026,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0409312809000391,0.0490161084426542,2.6246283793425,2.63674547901605,2.7082099747579,-0.012117099673548,-0.083581595415398,"Others"
"Indiana PERF",2005,NA,NA,"State of Indiana Public Employees' Retirement Fund","Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Indiana PERF",2006,2006-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",11450928,11366226,0.0725,0.107,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.103731440777143,0.100174481545221,1.107,1.10373144077714,1.10017448154522,0.00326855922285696,0.00682551845477941,"Others"
"Indiana PERF",2007,2007-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",12439798,13262414,0.0725,0.182,0.296186440677966,0.199807475029499,0.0623352574861433,0.176521459389227,0.177841602896186,1.308474,1.2985637254769,1.2958312748087,0.00991027452310167,0.0126427251912971,"Others"
"Indiana PERF",2008,2008-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",13103221,12073470,0.0725,-0.076,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0451045840628678,-0.0552578278524032,1.209029976,1.23999254876013,1.22422645329956,-0.0309625727601346,-0.0151964772995632,"Others"
"Indiana PERF",2009,2009-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",13506280,9442336,0.0725,-0.206,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.164687349060299,-0.17528730485967,0.959969800944,1.0357814630503,1.00963509776277,-0.0758116621063041,-0.0496652968187699,"Others"
"Indiana PERF",2010,2010-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",14506052,10581319,0.07,0.139,0.104253658693571,0.154428344031422,0.0915575179183359,0.121128867090886,0.125532159129926,1.09340560327522,1.16124449822333,1.13637677151828,-0.0678388949481123,-0.0429711682430685,"Others"
"Indiana PERF",2011,2011-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",14913147,12461356,0.07,0.199,0.297294737378963,0.321496585278887,0.0372838117146355,0.219654945238058,0.231392383629627,1.31099331832698,1.41631759488857,1.39932570138124,-0.105324276561585,-0.0883323830542557,"Others"
"Indiana PERF",2012,2012-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",15784240,12243755,0.0675,0.007,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.00645283411488046,0.0123602976092187,1.32017027155527,1.42545685738237,1.41662178350254,-0.105286585827099,-0.096451511947268,"Others"
"Indiana PERF",2013,2013-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",16145681,12720601,0.0675,0.06,0.136325688103549,0.218076490033468,-0.00809060049995647,0.122016735544459,0.133876202487457,1.39938048784859,1.59938644977963,1.60627372823887,-0.200005961931043,-0.20689324039028,"Others"
"Indiana PERF",2014,2014-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",16732223,14104288,0.0675,0.1373,0.217518324183294,0.242753428973369,0.0429200595462607,0.169172356467756,0.177756397187221,1.5915154288302,1.86995842439145,1.8917991590671,-0.278442995561251,-0.300283730236897,"Others"
"Indiana PERF",2015,2015-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",17980568,13907666,0.0675,0,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0232506690601677,0.0302475003104892,1.5915154288302,1.91343620887325,1.94902135471836,-0.321920780043049,-0.357505925888162,"Others"
"Indiana PERF",2016,2016-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",18408946,13870502,0.0675,0.0119,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00494446650963876,0.00838123359967392,1.61045446243328,1.92289713012635,1.96535655798301,-0.312442667693074,-0.35490209554973,"Others"
"Indiana PERF",2017,2017-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",19106214,14644671,0.0675,0.08,0.204527040995927,0.182564399739801,-0.00437327506068974,0.124682545823628,0.130875625550879,1.73929081942794,2.16264883966746,2.22257382693956,-0.423358020239513,-0.483283007511616,"Others"
"Indiana PERF",2018,2018-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",16091373,12694328,0.0675,0.093,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0773536666305991,0.0860196524739669,1.90104486563474,2.32993765705014,2.41375885513063,-0.428892791415403,-0.512713989495893,"Others"
"Indiana PERF",2019,2019-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",16576060,13270996,0.0675,0.074,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0662805562686999,0.0695628162746674,2.04172218569171,2.48436722103082,2.58166671890144,-0.442645035339106,-0.539944533209725,"Others"
"Indiana PERF",2020,2020-06-30,6,"State of Indiana Public Employees' Retirement Fund","Indiana",16281754,13261360,0.0675,0.026,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0455360637878641,0.0490161084426542,2.0948069625197,2.59749552528016,2.7082099747579,-0.50268856276046,-0.613403012238205,"Others"
"Indiana Teachers",2005,NA,NA,"Indiana State Teachers' Retirement Fund","Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Indiana Teachers",2006,2006-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",17365572,7791424,0.075,0.1143,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.104923885135402,0.100174481545221,1.1143,1.1049238851354,1.10017448154522,0.00937611486459788,0.0141255184547795,"Others"
"Indiana Teachers",2007,2007-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",18815812,8980794,0.075,0.1817,0.296186440677966,0.199807475029499,0.0623352574861433,0.172751301050976,0.177841602896186,1.31676831,1.29580092385484,1.2958312748087,0.0209673861451585,0.0209370351912972,"Others"
"Indiana Teachers",2008,2008-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",18750062,8563959,0.075,-0.057,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0323045895137684,-0.0552578278524032,1.24171251633,1.25394060691815,1.22422645329956,-0.0122280905881491,0.0174860630304368,"Others"
"Indiana Teachers",2009,2009-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",19162626,7199138,0.075,-0.18,-0.309187819233783,-0.264593012629409,0.0628225510059697,-0.149121333067195,-0.17528730485967,1.0182042633906,1.06695131202743,1.00963509776277,-0.0487470486368271,0.00856916562783017,"Others"
"Indiana Teachers",2010,2010-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",19896626,8140769,0.07,0.143,0.104253658693571,0.154428344031422,0.0915575179183359,0.116048002208635,0.125532159129926,1.16380747305546,1.19076888024209,1.13637677151828,-0.0269614071866355,0.0274307015371715,"Others"
"Indiana Teachers",2011,2011-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",20315242,9121737,0.07,0.18,0.297294737378963,0.321496585278887,0.0372838117146355,0.203902356882915,0.231392383629627,1.37329281820544,1.43356946142628,1.39932570138124,-0.0602766432208455,-0.0260328831758021,"Others"
"Indiana Teachers",2012,2012-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",20860324,9077059,0.0675,0.007,-0.145651624498048,0.0373193239115945,0.0761032018434367,0.0019686066424748,0.0123602976092187,1.38290586793288,1.4363915957905,1.41662178350254,-0.0534857278576204,-0.0337159155696649,"Others"
"Indiana Teachers",2013,2013-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",21211748,9648879,0.0675,0.06,0.136325688103549,0.218076490033468,-0.00809060049995647,0.107255803246739,0.133876202487457,1.46588022000885,1.59045293017387,1.60627372823887,-0.124572710165023,-0.140393508230021,"Others"
"Indiana Teachers",2014,2014-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",21592210,10691309,0.0675,0.1373,0.217518324183294,0.242753428973369,0.0429200595462607,0.157803836112921,0.177756397187221,1.66714557421606,1.84143250371234,1.8917991590671,-0.174286929496281,-0.224653584851034,"Others"
"Indiana Teachers",2015,2015-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",22923438,10479023,0.0675,0,-0.0525708095163429,0.0709366888584539,0.0176443926151029,0.0160600175520461,0.0302475003104892,1.66714557421606,1.87100594204287,1.94902135471836,-0.203860367826809,-0.281875780502299,"Others"
"Indiana Teachers",2016,2016-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",23231950,10398759,0.0675,0.0119,-0.102439880638933,0.0208863115995817,0.0614201797588989,0.00267607912517746,0.00838123359967392,1.68698460654923,1.87601290198746,1.96535655798301,-0.189028295438222,-0.278371951433775,"Others"
"Indiana Teachers",2017,2017-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",23651006,11069670,0.0675,0.08,0.204527040995927,0.182564399739801,-0.00437327506068974,0.115670538719166,0.130875625550879,1.82194337507317,2.09301232500445,2.22257382693956,-0.271068949931278,-0.400630451866385,"Others"
"Indiana Teachers",2018,2018-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",20146452,9163699,0.0675,0.093,0.0727781308419886,0.145943557279448,-0.00502584111384952,0.0668382998731316,0.0860196524739669,1.99138410895498,2.23290571042126,2.41375885513063,-0.241521601466281,-0.422374746175656,"Others"
"Indiana Teachers",2019,2019-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",20369590,9883231,0.0675,0.074,0.0128858178170213,0.0867491002277325,0.0787036753246562,0.0632285110341186,0.0695628162746674,2.13874653301765,2.37408901377078,2.58166671890144,-0.23534248075313,-0.442920185883791,"Others"
"Indiana Teachers",2020,2020-06-30,6,"Indiana State Teachers' Retirement Fund","Indiana",20371954,9986462,0.0675,0.026,-0.0480187156871953,0.0632978829098196,0.0899030337506115,0.0429656157530606,0.0490161084426542,2.19435394287611,2.47609321010001,2.7082099747579,-0.281739267223909,-0.513856031881796,"Others"
"Iowa Municipal Fire and Police",2005,NA,NA,"Municipal Fire and Police Retirement System of Iowa","Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,"Others"
"Iowa Municipal Fire and Police",2006,2006-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",1717562,1658428.3,0.075,0.137,0.279000748406411,0.0940718424030949,-0.00887196445869654,0.127170747049632,0.100174481545221,1.137,1.12717074704963,1.10017448154522,0.00982925295036785,0.0368255184547794,"Others"
"Iowa Municipal Fire and Police",2007,2007-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",2010377,1953613.4,0.075,0.189,0.296186440677966,0.199807475029499,0.0623352574861433,0.19346333453975,0.177841602896186,1.351893,1.34523695836952,1.2958312748087,0.00665604163048483,0.0560617251912972,"Others"
"Iowa Municipal Fire and Police",2008,2008-06-30,6,"Municipal Fire and Police Retirement System of Iowa","Iowa",2109111,1885734,0.075,-0.021,-0.0663875008432053,-0.128307585942038,0.0739115509575228,-0.0506014643417059,-0.0552578278524032,1.323503247,1.27716599838944,1.22422645329956,0.0463372486105649,0.0992767937004368,"Others"
